"variable","lower","upper","x","y","description"
"2-pointers per game",-2.58174436128627,-1.53497204707884,1.02985074626866,-2.05835820418255,"2-pointers per game"
"2-pointers per game",-2.58120363408088,-1.53468389751485,1.03030303030303,-2.05794376579786,"2-pointers per game"
"2-pointers per game",-2.57947859815272,-1.5337644650878,1.03174603174603,-2.05662153162026,"2-pointers per game"
"2-pointers per game",-2.57886654036401,-1.53343817897641,1.03225806451613,-2.05615235967021,"2-pointers per game"
"2-pointers per game",-2.57758130721008,-1.53275291696883,1.03333333333333,-2.05516711208945,"2-pointers per game"
"2-pointers per game",-2.57315530762406,-1.53039193615414,1.03703703703704,-2.0517736218891,"2-pointers per game"
"2-pointers per game",-2.57315530762406,-1.53039193615414,1.03703703703704,-2.0517736218891,"2-pointers per game"
"2-pointers per game",-2.56961552852781,-1.52850244487229,1.04,-2.04905898670005,"2-pointers per game"
"2-pointers per game",-2.56896985585022,-1.52815767270616,1.04054054054054,-2.04856376427819,"2-pointers per game"
"2-pointers per game",-2.56896985585022,-1.52815767270616,1.04054054054054,-2.04856376427819,"2-pointers per game"
"2-pointers per game",-2.56692390944341,-1.52706494701158,1.04225352112676,-2.04699442822749,"2-pointers per game"
"2-pointers per game",-2.56140562854469,-1.52411581980344,1.046875,-2.04276072417407,"2-pointers per game"
"2-pointers per game",-2.56140562854469,-1.52411581980344,1.046875,-2.04276072417407,"2-pointers per game"
"2-pointers per game",-2.56051740400226,-1.52364087473326,1.04761904761905,-2.04207913936776,"2-pointers per game"
"2-pointers per game",-2.5556178826416,-1.52101977964176,1.05172413793103,-2.03831883114168,"2-pointers per game"
"2-pointers per game",-2.5528378472751,-1.51953159796992,1.05405405405405,-2.03618472262251,"2-pointers per game"
"2-pointers per game",-2.54915317863751,-1.51755809990524,1.05714285714286,-2.03335563927137,"2-pointers per game"
"2-pointers per game",-2.54610169889542,-1.51592282400207,1.05970149253731,-2.03101226144874,"2-pointers per game"
"2-pointers per game",-2.54574573693904,-1.51573201158264,1.06,-2.03073887426084,"2-pointers per game"
"2-pointers per game",-2.54428566269732,-1.51494922518282,1.06122448979592,-2.02961744394007,"2-pointers per game"
"2-pointers per game",-2.54085447350839,-1.51310892455166,1.06410256410256,-2.02698169903002,"2-pointers per game"
"2-pointers per game",-2.5395256259347,-1.51239592332145,1.06521739130435,-2.02596077462807,"2-pointers per game"
"2-pointers per game",-2.5395256259347,-1.51239592332145,1.06521739130435,-2.02596077462807,"2-pointers per game"
"2-pointers per game",-2.53645174975212,-1.51074601582462,1.06779661016949,-2.02359888278837,"2-pointers per game"
"2-pointers per game",-2.53410340326337,-1.50948497234457,1.06976744186047,-2.02179418780397,"2-pointers per game"
"2-pointers per game",-2.53212439381859,-1.50842187984672,1.07142857142857,-2.02027313683265,"2-pointers per game"
"2-pointers per game",-2.52787048722965,-1.50613557179671,1.075,-2.01700302951318,"2-pointers per game"
"2-pointers per game",-2.52191722773221,-1.50293323063819,1.08,-2.0124252291852,"2-pointers per game"
"2-pointers per game",-2.52191722773221,-1.50293323063819,1.08,-2.0124252291852,"2-pointers per game"
"2-pointers per game",-2.52191722773221,-1.50293323063819,1.08,-2.0124252291852,"2-pointers per game"
"2-pointers per game",-2.52063037539709,-1.50224060119963,1.08108108108108,-2.01143548829836,"2-pointers per game"
"2-pointers per game",-2.51794982000057,-1.50079735925981,1.08333333333333,-2.00937358963019,"2-pointers per game"
"2-pointers per game",-2.5089372433878,-1.49594020373801,1.09090909090909,-2.00243872356291,"2-pointers per game"
"2-pointers per game",-2.5089372433878,-1.49594020373801,1.09090909090909,-2.00243872356291,"2-pointers per game"
"2-pointers per game",-2.50693525175196,-1.49486028916709,1.09259259259259,-2.00089777045953,"2-pointers per game"
"2-pointers per game",-2.50555905189143,-1.49411773271484,1.09375,-1.99983839230313,"2-pointers per game"
"2-pointers per game",-2.50555905189143,-1.49411773271484,1.09375,-1.99983839230313,"2-pointers per game"
"2-pointers per game",-2.49463530498449,-1.48821763301891,1.10294117647059,-1.9914264690017,"2-pointers per game"
"2-pointers per game",-2.4918769982193,-1.48672614738271,1.10526315789474,-1.98930157280101,"2-pointers per game"
"2-pointers per game",-2.48733118323383,-1.48426663463869,1.10909090909091,-1.98579890893626,"2-pointers per game"
"2-pointers per game",-2.48673971550247,-1.48394648593086,1.10958904109589,-1.98534310071667,"2-pointers per game"
"2-pointers per game",-2.48328383676417,-1.48207527115685,1.1125,-1.98267955396051,"2-pointers per game"
"2-pointers per game",-2.47986009342136,-1.48022040830045,1.11538461538462,-1.98004025086091,"2-pointers per game"
"2-pointers per game",-2.47986009342136,-1.48022040830045,1.11538461538462,-1.98004025086091,"2-pointers per game"
"2-pointers per game",-2.47717540382596,-1.47876520869729,1.11764705882353,-1.97797030626163,"2-pointers per game"
"2-pointers per game",-2.47717540382596,-1.47876520869729,1.11764705882353,-1.97797030626163,"2-pointers per game"
"2-pointers per game",-2.47073429809564,-1.47527127757068,1.12307692307692,-1.97300278783316,"2-pointers per game"
"2-pointers per game",-2.46845380069419,-1.47403335243419,1.125,-1.97124357656419,"2-pointers per game"
"2-pointers per game",-2.46845380069419,-1.47403335243419,1.125,-1.97124357656419,"2-pointers per game"
"2-pointers per game",-2.46845380069419,-1.47403335243419,1.125,-1.97124357656419,"2-pointers per game"
"2-pointers per game",-2.46465381728545,-1.47196957339573,1.12820512820513,-1.96831169534059,"2-pointers per game"
"2-pointers per game",-2.46296527502864,-1.47105210948753,1.12962962962963,-1.96700869225808,"2-pointers per game"
"2-pointers per game",-2.45761274087592,-1.46814214730038,1.13414634146341,-1.96287744408815,"2-pointers per game"
"2-pointers per game",-2.45705702107275,-1.4678398778859,1.13461538461538,-1.96244844947932,"2-pointers per game"
"2-pointers per game",-2.4564412498854,-1.4675049128954,1.13513513513514,-1.9619730813904,"2-pointers per game"
"2-pointers per game",-2.45498590117584,-1.46671310308037,1.13636363636364,-1.9608495021281,"2-pointers per game"
"2-pointers per game",-2.45250097228031,-1.46536069391963,1.13846153846154,-1.95893083309997,"2-pointers per game"
"2-pointers per game",-2.44967826906267,-1.46382378420574,1.14084507042254,-1.95675102663421,"2-pointers per game"
"2-pointers per game",-2.44729592246344,-1.46252608687382,1.14285714285714,-1.95491100466863,"2-pointers per game"
"2-pointers per game",-2.4404409515069,-1.45878926008179,1.14864864864865,-1.94961510579435,"2-pointers per game"
"2-pointers per game",-2.43972495952875,-1.45839871156011,1.14925373134328,-1.94906183554443,"2-pointers per game"
"2-pointers per game",-2.43972495952875,-1.45839871156011,1.14925373134328,-1.94906183554443,"2-pointers per game"
"2-pointers per game",-2.43884195460895,-1.45791700020532,1.15,-1.94837947740714,"2-pointers per game"
"2-pointers per game",-2.43884195460895,-1.45791700020532,1.15,-1.94837947740714,"2-pointers per game"
"2-pointers per game",-2.43704936321962,-1.45693886180889,1.15151515151515,-1.94699411251425,"2-pointers per game"
"2-pointers per game",-2.43659558006249,-1.45669120667645,1.15189873417722,-1.94664339336947,"2-pointers per game"
"2-pointers per game",-2.43583418130151,-1.45627562692313,1.15254237288136,-1.94605490411232,"2-pointers per game"
"2-pointers per game",-2.4342919912792,-1.45543372383698,1.15384615384615,-1.94486285755809,"2-pointers per game"
"2-pointers per game",-2.43144903666518,-1.45388115726369,1.15625,-1.94266509696444,"2-pointers per game"
"2-pointers per game",-2.43072445699419,-1.4534853411829,1.15686274509804,-1.94210489908855,"2-pointers per game"
"2-pointers per game",-2.429504199553,-1.452818644979,1.15789473684211,-1.941161422266,"2-pointers per game"
"2-pointers per game",-2.42770054132644,-1.4518329593922,1.15942028985507,-1.93976675035932,"2-pointers per game"
"2-pointers per game",-2.42643144380734,-1.45113923249134,1.16049382716049,-1.93878533814934,"2-pointers per game"
"2-pointers per game",-2.42617084023364,-1.45099676087172,1.16071428571429,-1.93858380055268,"2-pointers per game"
"2-pointers per game",-2.42548993190429,-1.45062448048342,1.16129032258065,-1.93805720619385,"2-pointers per game"
"2-pointers per game",-2.42371656340554,-1.44965471242702,1.16279069767442,-1.93668563791628,"2-pointers per game"
"2-pointers per game",-2.42315564809285,-1.44934791671645,1.16326530612245,-1.93625178240465,"2-pointers per game"
"2-pointers per game",-2.42315564809285,-1.44934791671645,1.16326530612245,-1.93625178240465,"2-pointers per game"
"2-pointers per game",-2.42207574204866,-1.44875717671838,1.16417910447761,-1.93541645938352,"2-pointers per game"
"2-pointers per game",-2.419136432833,-1.44714875921752,1.16666666666667,-1.93314259602526,"2-pointers per game"
"2-pointers per game",-2.419136432833,-1.44714875921752,1.16666666666667,-1.93314259602526,"2-pointers per game"
"2-pointers per game",-2.419136432833,-1.44714875921752,1.16666666666667,-1.93314259602526,"2-pointers per game"
"2-pointers per game",-2.419136432833,-1.44714875921752,1.16666666666667,-1.93314259602526,"2-pointers per game"
"2-pointers per game",-2.41636330203815,-1.44563056518309,1.16901408450704,-1.93099693361062,"2-pointers per game"
"2-pointers per game",-2.41610734930006,-1.44549040502573,1.16923076923077,-1.93079887716289,"2-pointers per game"
"2-pointers per game",-2.4157993447789,-1.44532173342238,1.16949152542373,-1.93056053910064,"2-pointers per game"
"2-pointers per game",-2.41542161293063,-1.44511486561652,1.16981132075472,-1.93026823927357,"2-pointers per game"
"2-pointers per game",-2.41494745379502,-1.44485517050896,1.17021276595745,-1.92990131215199,"2-pointers per game"
"2-pointers per game",-2.41057772386872,-1.44246093542572,1.17391304347826,-1.92651932964722,"2-pointers per game"
"2-pointers per game",-2.41057772386872,-1.44246093542572,1.17391304347826,-1.92651932964722,"2-pointers per game"
"2-pointers per game",-2.4060152870107,-1.43995928112112,1.17777777777778,-1.92298728406591,"2-pointers per game"
"2-pointers per game",-2.40273698429895,-1.43816058039508,1.18055555555556,-1.92044878234701,"2-pointers per game"
"2-pointers per game",-2.40124710903778,-1.43734281310387,1.18181818181818,-1.91929496107082,"2-pointers per game"
"2-pointers per game",-2.39993906107255,-1.43662468280123,1.18292682926829,-1.91828187193689,"2-pointers per game"
"2-pointers per game",-2.39945947515927,-1.43636134709923,1.18333333333333,-1.91791041112925,"2-pointers per game"
"2-pointers per game",-2.39842463715029,-1.43579305750758,1.18421052631579,-1.91710884732894,"2-pointers per game"
"2-pointers per game",-2.39552751177666,-1.43420156404211,1.18666666666667,-1.91486453790939,"2-pointers per game"
"2-pointers per game",-2.39552751177666,-1.43420156404211,1.18666666666667,-1.91486453790939,"2-pointers per game"
"2-pointers per game",-2.39454469950717,-1.4336614984113,1.1875,-1.91410309895924,"2-pointers per game"
"2-pointers per game",-2.39454469950717,-1.4336614984113,1.1875,-1.91410309895924,"2-pointers per game"
"2-pointers per game",-2.39347650632256,-1.43307441616238,1.18840579710145,-1.91327546124247,"2-pointers per game"
"2-pointers per game",-2.39315404949366,-1.43289717265124,1.18867924528302,-1.91302561107245,"2-pointers per game"
"2-pointers per game",-2.39255273163028,-1.43256662366045,1.18918918918919,-1.91255967764536,"2-pointers per game"
"2-pointers per game",-2.39255273163028,-1.43256662366045,1.18918918918919,-1.91255967764536,"2-pointers per game"
"2-pointers per game",-2.38984073671555,-1.43107541350324,1.19148936170213,-1.91045807510939,"2-pointers per game"
"2-pointers per game",-2.3874135255465,-1.42974022986858,1.19354838709677,-1.90857687770754,"2-pointers per game"
"2-pointers per game",-2.38635737541846,-1.42915908625072,1.19444444444444,-1.90775823083459,"2-pointers per game"
"2-pointers per game",-2.38635737541846,-1.42915908625072,1.19444444444444,-1.90775823083459,"2-pointers per game"
"2-pointers per game",-2.38338139680098,-1.42752101931866,1.1969696969697,-1.90545120805982,"2-pointers per game"
"2-pointers per game",-2.3798110886167,-1.42555475707064,1.2,-1.90268292284367,"2-pointers per game"
"2-pointers per game",-2.3798110886167,-1.42555475707064,1.2,-1.90268292284367,"2-pointers per game"
"2-pointers per game",-2.37682902404062,-1.42391157004066,1.20253164556962,-1.90037029704064,"2-pointers per game"
"2-pointers per game",-2.37168908258476,-1.42107744742544,1.20689655172414,-1.8963832650051,"2-pointers per game"
"2-pointers per game",-2.36818108866166,-1.41914178870056,1.20987654320988,-1.89366143868111,"2-pointers per game"
"2-pointers per game",-2.36818108866166,-1.41914178870056,1.20987654320988,-1.89366143868111,"2-pointers per game"
"2-pointers per game",-2.36553930737425,-1.41768335381268,1.21212121212121,-1.89161133059347,"2-pointers per game"
"2-pointers per game",-2.36553930737425,-1.41768335381268,1.21212121212121,-1.89161133059347,"2-pointers per game"
"2-pointers per game",-2.36299236680064,-1.41627667513767,1.21428571428571,-1.88963452096916,"2-pointers per game"
"2-pointers per game",-2.36169948932678,-1.41556239086478,1.21538461538462,-1.88863094009578,"2-pointers per game"
"2-pointers per game",-2.36072117823759,-1.41502179573993,1.21621621621622,-1.88787148698876,"2-pointers per game"
"2-pointers per game",-2.35684442642433,-1.41287872112278,1.21951219512195,-1.88486157377355,"2-pointers per game"
"2-pointers per game",-2.35627076222795,-1.41256148202002,1.22,-1.88441612212398,"2-pointers per game"
"2-pointers per game",-2.35365771335269,-1.41111607254818,1.22222222222222,-1.88238689295044,"2-pointers per game"
"2-pointers per game",-2.3503921178451,-1.409308828213,1.225,-1.87985047302905,"2-pointers per game"
"2-pointers per game",-2.34944419067616,-1.40878404390776,1.2258064516129,-1.87911411729196,"2-pointers per game"
"2-pointers per game",-2.34772085847305,-1.40782977474626,1.22727272727273,-1.87777531660965,"2-pointers per game"
"2-pointers per game",-2.34361226839075,-1.40555360610008,1.23076923076923,-1.87458293724541,"2-pointers per game"
"2-pointers per game",-2.34230254816619,-1.4048276922062,1.23188405797101,-1.8735651201862,"2-pointers per game"
"2-pointers per game",-2.34060010347663,-1.40388387470259,1.23333333333333,-1.87224198908961,"2-pointers per game"
"2-pointers per game",-2.33976707118356,-1.40342195322118,1.23404255319149,-1.87159451220237,"2-pointers per game"
"2-pointers per game",-2.33704114641109,-1.40190996499488,1.23636363636364,-1.86947555570299,"2-pointers per game"
"2-pointers per game",-2.33343303057974,-1.39990759953332,1.23943661971831,-1.86667031505653,"2-pointers per game"
"2-pointers per game",-2.33277164836705,-1.39954042768608,1.24,-1.86615603802657,"2-pointers per game"
"2-pointers per game",-2.33277164836705,-1.39954042768608,1.24,-1.86615603802657,"2-pointers per game"
"2-pointers per game",-2.33217726951417,-1.39921041888261,1.24050632911392,-1.86569384419839,"2-pointers per game"
"2-pointers per game",-2.33115254052,-1.3986413961255,1.24137931034483,-1.86489696832275,"2-pointers per game"
